скважина;ствол;название_залежи;месяц;год;закачка_воды_технологическая_м3;приемистость_тех__расчетная;закачка_технологическая_с_начала_эксплуатации_м3;время_работы_с_начала_эксплуатации_сут
910;1;Тульский пласт Тл2а;11;1999;180;6;46023;3471
910;1;Тульский пласт Тл2а;12;1999;143;7;46166;3493
918;1;Тульский пласт Тл2а;1;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;2;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;3;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;4;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;5;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;6;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;7;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;8;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;9;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;10;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;11;1999;0;0;9024;2072
918;1;Тульский пласт Тл2а;12;1999;0;0;9024;2072
927;1;Тульский пласт Тл2а;1;1999;112;4;91473;3722
927;1;Тульский пласт Тл2а;2;1999;109;4;91582;3750
927;1;Тульский пласт Тл2а;3;1999;121;4;91703;3781
927;1;Тульский пласт Тл2а;4;1999;74;4;91777;3800
927;1;Тульский пласт Тл2а;5;1999;0;0;91777;3800
927;1;Тульский пласт Тл2а;6;1999;75;4;91852;3818
927;1;Тульский пласт Тл2а;7;1999;345;15;92197;3841
927;1;Тульский пласт Тл2а;8;1999;326;11;92523;3872
927;1;Тульский пласт Тл2а;9;1999;35;12;92558;3875
927;1;Тульский пласт Тл2а;10;1999;270;18;92828;3890
927;1;Тульский пласт Тл2а;11;1999;324;11;93152;3920
927;1;Тульский пласт Тл2а;12;1999;344;11;93496;3951
914;1;Тульский пласт Тл2а;1;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;2;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;3;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;4;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;5;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;6;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;7;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;8;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;9;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;10;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;11;1999;0;0;27355;1014
914;1;Тульский пласт Тл2а;12;1999;0;0;27355;1014
797;1;Тульский пласт Тл2а;11;1999;8;0;8;26
797;1;Тульский пласт Тл2а;12;1999;7;0;15;50
729;1;Тульский пласт Тл2б;1;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;2;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;3;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;4;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;5;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;6;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;7;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;8;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;9;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;10;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;11;1999;0;0;11138;275
729;1;Тульский пласт Тл2б;12;1999;0;0;11138;275
934;1;Тульский пласт Тл2б;1;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;2;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;3;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;4;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;5;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;6;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;7;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;8;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;9;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;10;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;11;1999;0;0;48966;2374
934;1;Тульский пласт Тл2б;12;1999;0;0;48966;2374
937;1;Тульский пласт Тл2б;1;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;2;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;3;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;4;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;5;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;6;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;7;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;8;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;9;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;10;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;11;1999;0;0;61586;2546
937;1;Тульский пласт Тл2б;12;1999;0;0;61586;2546
784;1;Тульский пласт Тл2б;1;1999;31;1;45029;2649
784;1;Тульский пласт Тл2б;2;1999;28;1;45057;2677
784;1;Тульский пласт Тл2б;3;1999;31;1;45088;2708
784;1;Тульский пласт Тл2б;4;1999;19;1;45107;2727
784;1;Тульский пласт Тл2б;5;1999;0;0;45107;2727
784;1;Тульский пласт Тл2б;6;1999;0;0;45107;2727
784;1;Тульский пласт Тл2б;7;1999;0;0;45107;2727
784;1;Тульский пласт Тл2б;8;1999;0;0;45107;2727
784;1;Тульский пласт Тл2б;9;1999;0;0;45107;2727
784;1;Тульский пласт Тл2б;10;1999;0;0;45107;2727
784;1;Тульский пласт Тл2б;11;1999;0;0;45107;2727
784;1;Тульский пласт Тл2б;12;1999;0;0;45107;2727
785;1;Тульский пласт Тл2б;1;1999;31;1;45060;2918
785;1;Тульский пласт Тл2б;2;1999;28;1;45088;2946
785;1;Тульский пласт Тл2б;3;1999;31;1;45119;2977
785;1;Тульский пласт Тл2б;4;1999;19;1;45138;2996
785;1;Тульский пласт Тл2б;5;1999;0;0;45138;2996
785;1;Тульский пласт Тл2б;6;1999;0;0;45138;2996
785;1;Тульский пласт Тл2б;7;1999;0;0;45138;2996
785;1;Тульский пласт Тл2б;8;1999;0;0;45138;2996
785;1;Тульский пласт Тл2б;9;1999;0;0;45138;2996
785;1;Тульский пласт Тл2б;10;1999;0;0;45138;2996
785;1;Тульский пласт Тл2б;11;1999;0;0;45138;2996
785;1;Тульский пласт Тл2б;12;1999;0;0;45138;2996
910;1;Тульский пласт Тл2б;1;1999;2;0;54176;3300
910;1;Тульский пласт Тл2б;2;1999;0;0;54176;3300
910;1;Тульский пласт Тл2б;3;1999;2;0;54178;3331
910;1;Тульский пласт Тл2б;4;1999;51;3;54229;3350
910;1;Тульский пласт Тл2б;5;1999;0;0;54229;3350
910;1;Тульский пласт Тл2б;6;1999;51;3;54280;3369
910;1;Тульский пласт Тл2б;7;1999;261;11;54541;3392
910;1;Тульский пласт Тл2б;8;1999;242;8;54783;3423
910;1;Тульский пласт Тл2б;9;1999;23;8;54806;3426
910;1;Тульский пласт Тл2б;10;1999;198;13;55004;3441
910;1;Тульский пласт Тл2б;11;1999;216;7;55220;3471
910;1;Тульский пласт Тл2б;12;1999;172;8;55392;3493
918;1;Тульский пласт Тл2б;1;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;2;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;3;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;4;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;5;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;6;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;7;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;8;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;9;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;10;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;11;1999;0;0;12896;2072
918;1;Тульский пласт Тл2б;12;1999;0;0;12896;2072
927;1;Тульский пласт Тл2б;1;1999;149;5;102853;3628
927;1;Тульский пласт Тл2б;2;1999;146;5;102999;3656
927;1;Тульский пласт Тл2б;3;1999;161;5;103160;3687
927;1;Тульский пласт Тл2б;4;1999;99;5;103259;3706
927;1;Тульский пласт Тл2б;5;1999;0;0;103259;3706
927;1;Тульский пласт Тл2б;6;1999;99;6;103358;3724
927;1;Тульский пласт Тл2б;7;1999;460;20;103818;3747
927;1;Тульский пласт Тл2б;8;1999;434;14;104252;3778
927;1;Тульский пласт Тл2б;9;1999;47;16;104299;3781
927;1;Тульский пласт Тл2б;10;1999;360;24;104659;3796
927;1;Тульский пласт Тл2б;11;1999;432;14;105091;3826
927;1;Тульский пласт Тл2б;12;1999;459;15;105550;3857
931;1;Тульский пласт Тл2б;1;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;2;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;3;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;4;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;5;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;6;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;7;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;8;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;9;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;10;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;11;1999;0;0;23376;1533
931;1;Тульский пласт Тл2б;12;1999;0;0;23376;1533
902;1;Тульский пласт Тл2б;1;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;2;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;3;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;4;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;5;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;6;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;7;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;8;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;9;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;10;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;11;1999;0;0;50659;2195
902;1;Тульский пласт Тл2б;12;1999;0;0;50659;2195
905;1;Тульский пласт Тл2б;1;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;2;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;3;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;4;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;5;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;6;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;7;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;8;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;9;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;10;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;11;1999;0;0;13712;411
905;1;Тульский пласт Тл2б;12;1999;0;0;13712;411
912;1;Тульский пласт Тл2б;1;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;2;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;3;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;4;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;5;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;6;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;7;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;8;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;9;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;10;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;11;1999;0;0;54183;2284
912;1;Тульский пласт Тл2б;12;1999;0;0;54183;2284
914;1;Тульский пласт Тл2б;1;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;2;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;3;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;4;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;5;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;6;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;7;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;8;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;9;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;10;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;11;1999;0;0;20634;1014
914;1;Тульский пласт Тл2б;12;1999;0;0;20634;1014
791;1;Тульский пласт Тл2б;1;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;2;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;3;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;4;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;5;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;6;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;7;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;8;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;9;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;10;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;11;1999;0;0;10066;2474
791;1;Тульский пласт Тл2б;12;1999;0;0;10066;2474
797;1;Тульский пласт Тл2б;1;1999;0;0;2;12
797;1;Тульский пласт Тл2б;2;1999;0;0;2;12
797;1;Тульский пласт Тл2б;3;1999;0;0;2;12
797;1;Тульский пласт Тл2б;4;1999;0;0;2;12
797;1;Тульский пласт Тл2б;5;1999;0;0;2;12
797;1;Тульский пласт Тл2б;6;1999;0;0;2;12
797;1;Тульский пласт Тл2б;7;1999;0;0;2;12
797;1;Тульский пласт Тл2б;8;1999;0;0;2;12
797;1;Тульский пласт Тл2б;9;1999;0;0;2;12
797;1;Тульский пласт Тл2б;10;1999;0;0;2;12
797;1;Тульский пласт Тл2б;11;1999;121;5;123;38
797;1;Тульский пласт Тл2б;12;1999;108;5;231;62
756;1;Тульский пласт Тл2б;1;1999;0;0;8068;2650
756;1;Тульский пласт Тл2б;2;1999;0;0;8068;2650
756;1;Тульский пласт Тл2б;3;1999;0;0;8068;2650
756;1;Тульский пласт Тл2б;4;1999;0;0;8068;2650
756;1;Тульский пласт Тл2б;5;1999;0;0;8068;2650
756;1;Тульский пласт Тл2б;6;1999;2;0;8070;2668
756;1;Тульский пласт Тл2б;7;1999;3;0;8073;2691
756;1;Тульский пласт Тл2б;8;1999;4;0;8077;2722
